Reservoir,Site,DateTime,ThermistorTemp_C_surface,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,RDO_mgL_5,RDOsat_percent_5,RDO_mgL_5_adjusted,RDOsat_percent_5_adjusted,RDOTemp_C_5,RDO_mgL_9,RDOsat_percent_9,RDO_mgL_9_adjusted,RDOsat_percent_9_adjusted,RDOTemp_C_9,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOTurbidity_FNU_1,EXOPressure_psi,EXODepth_m,EXOBattery_V,EXOCablepower_V,EXOWiper_V,LvlPressure_psi_9,LvlTemp_C_9,LvlDepth_m_9,RECORD,CR6Battery_V,CR6Panel_Temp_C,Flag_ThermistorTemp_C_surface,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_RDO_mgL_5,Flag_RDOsat_percent_5,Flag_RDOTemp_C_5,Flag_RDO_mgL_9,Flag_RDOsat_percent_9,Flag_RDOTemp_C_9,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOTurbidity_FNU_1,Flag_EXOPressure_psi,Flag_EXODepth_m,Flag_EXOBattery_V,Flag_EXOCablepower_V,Flag_EXOWiper_V,Flag_LvlPressure_psi_9,Flag_LvlTemp_C_9
FCR,50,2025-02-22 06:30:00,2.056573,2.209497,2.349786,2.580347,2.637018,2.709161,2.834344,2.900201,2.941003,2.977014,12.81601,94.91772,12.81601,94.91772,2.883652,11.91125,88.34558,11.91125,88.34558,2.937904,2.229,17.28,30.57,19.87,94.83,13.03,6.26,25.43,1,1.05,6.61,19.85,7.67,4.05,2.849,6.28,10.71,1.17,13.10945,2.969713,9.2362629975,38859,12.11,-1.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 06:40:00,1.916345,2.126977,2.289728,2.548181,2.621667,2.689142,2.75921,2.88482,2.942743,2.982843,12.85154,95.12628,12.85154,95.12628,2.862236,11.93256,88.50208,11.93256,88.50208,2.937225,2.169,17.24,30.57,19.87,94.75,13.04,6,24.39,0.94,0.99,6.61,19.83,7.62,4.05,2.851,6.28,10.71,1.17,13.10871,2.979284,9.2357416305,38860,12.08,-2.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 06:50:00,1.903436,2.104791,2.310236,2.531427,2.594751,2.637689,2.722925,2.869836,2.9703,2.979822,12.82579,94.86327,12.82579,94.86327,2.833969,11.97333,88.80747,11.97333,88.80747,2.938576,2.196,17.26,30.58,19.88,94.79,13.04,4.62,18.79,0.9,0.94,6.58,19.75,7.86,4.05,2.854,6.27,10.71,1.17,13.11022,2.96598,9.236805501000001,38861,12.09,-2.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 07:00:00,1.980493,2.154443,2.317956,2.504175,2.549524,2.592645,2.672388,2.839563,2.968988,2.993249,12.85618,94.9588,12.85618,94.9588,2.783379,11.99566,88.99942,11.99566,88.99942,2.949539,2.202,17.25,30.55,19.86,94.84,13.04,6.25,25.4,1.06,1.11,6.58,19.75,7.82,4.05,2.854,6.27,10.82,1.16,13.11156,2.98349,9.237749598,38862,12.15,-2.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 07:10:00,1.974908,2.143213,2.324152,2.479852,2.523218,2.577081,2.675348,2.778192,2.940759,2.964136,12.84686,94.79702,12.84686,94.79702,2.747017,11.96321,88.70729,11.96321,88.70729,2.927979,2.15,17.23,30.57,19.87,94.82,13.06,6.6,26.83,0.97,1.02,6.57,19.71,7.69,4.06,2.856,6.27,10.85,1.16,13.11137,2.950611,9.2376157335,38863,12.18,-2.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 07:20:00,1.873865,2.037073,2.291376,2.453516,2.515466,2.572626,2.687921,2.782617,2.877557,2.852838,12.83871,94.6959,12.83871,94.6959,2.730888,12.00578,88.73768,12.00578,88.73768,2.808594,2.16,17.23,30.56,19.86,94.84,13.06,6.96,28.28,1.16,1.22,6.57,19.71,7.55,4.06,2.858,6.28,10.81,1.16,13.110900000000001,2.843406,9.237284595,38864,12.15,-2.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 07:30:00,1.84115,2.041589,2.286523,2.439477,2.504755,2.571741,2.684259,2.773889,2.918817,2.909479,12.8653,94.89243,12.8653,94.89243,2.731056,12.01922,88.94738,12.01922,88.94738,2.854691,2.093,17.2,30.58,19.88,94.74,13.07,8.03,32.65,1,1.05,6.56,19.7,7.68,4.06,2.859,6.28,10.88,1.16,13.11038,2.884352,9.236918229,38865,12.23,-2.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 07:40:00,1.930078,2.201593,2.329645,2.43902,2.492975,2.583063,2.692743,2.849237,2.905176,2.906061,12.89463,95.10601,12.89463,95.10601,2.730026,11.99679,88.80628,11.99679,88.80628,2.865158,2.15,17.24,30.59,19.88,94.97,13.08,6.14,24.95,1.01,1.06,6.57,19.71,7.6,4.06,2.859,6.27,10.9,1.16,13.10882,2.892402,9.235819131,38866,12.21,-2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 07:50:00,1.785516,2.252252,2.369073,2.444513,2.471857,2.572443,2.689294,2.877466,2.935236,2.953058,12.87865,94.98999,12.87865,94.98999,2.730721,11.94375,88.54304,11.94375,88.54304,2.919579,2.191,17.24,30.55,19.86,94.78,13.04,5.57,22.63,0.95,1,6.57,19.71,7.57,4.06,2.857,6.27,10.92,1.18,13.11061,2.945394,9.2370802755,38867,12.26,-2.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 08:00:00,1.432062,2.234033,2.38479,2.430719,2.455713,2.521326,2.689813,2.909235,2.972436,2.98797,12.81861,94.48416,12.81861,94.48416,2.706001,11.96578,88.80638,11.96578,88.80638,2.96151,2.2,17.25,30.56,19.86,94.82,13.04,6.5,26.41,0.92,0.97,6.58,19.74,7.49,4.06,2.858,6.27,10.77,1.18,13.11214,2.982928,9.238158237,38868,12.14,-2.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 08:10:00,1.363214,2.235437,2.366144,2.42074,2.42666,2.472558,2.68493,2.902338,3.020837,3.024469,12.85768,94.64955,12.85768,94.64955,2.658066,11.93102,88.60915,11.93102,88.60915,2.98716,2.191,17.25,30.56,19.87,94.82,13.05,4.84,19.66,0.81,0.86,6.58,19.75,7.29,4.06,2.856,6.27,10.77,1.18,13.11157,3.01222,9.237756643500001,38869,12.11,-2.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 08:20:00,1.35592,2.218774,2.336145,2.41134,2.400598,2.445001,2.71853,2.936151,3.026269,3.039545,12.86249,94.60743,12.86249,94.60743,2.627655,11.88708,88.30558,11.88708,88.30558,2.996742,2.17,17.24,30.57,19.87,94.84,13.06,6.01,24.42,0.97,1.02,6.59,19.76,7.56,4.05,2.855,6.27,10.75,1.18,13.1115,3.036758,9.237707325,38870,12.1,-2.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 08:30:00,1.524225,2.193658,2.307916,2.393182,2.392023,2.443872,2.847009,2.965814,3.003595,3.012079,12.89971,94.81549,12.89971,94.81549,2.602036,11.90315,88.40293,11.90315,88.40293,2.987518,2.145,17.22,30.56,19.87,94.84,13.07,5.41,22,0.91,0.95,6.62,19.86,7.46,4.05,2.855,6.27,11.07,1.18,13.10945,3.004334,9.2362629975,38871,12.37,-1.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 08:40:00,1.476129,2.187219,2.277002,2.360162,2.392725,2.588373,2.889459,2.970148,2.986505,3.003564,12.8552,94.68673,12.8552,94.68673,2.679726,11.98777,89.00037,11.98777,89.00037,2.974533,2.172,17.24,30.57,19.87,94.77,13.05,5.74,23.33,0.92,0.97,6.62,19.85,7.56,4.05,2.854,6.28,11.14,1.17,13.10896,2.996203,9.235917768,38872,12.46,-1.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 08:50:00,1.727533,2.193689,2.324975,2.358514,2.394495,2.576959,2.929224,2.967462,2.963251,2.974573,12.8161,94.48407,12.8161,94.48407,2.713211,12.00558,89.0075,12.00558,89.0075,2.922165,2.169,17.24,30.57,19.87,94.8,13.05,5.01,20.37,0.79,0.83,6.59,19.78,7.14,4.06,2.855,6.28,11.23,1.17,13.1101,2.955933,9.236720955,38873,12.54,-0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 09:00:00,1.974695,2.214502,2.328912,2.380853,2.39892,2.73501,2.93374,2.957452,2.963068,2.992181,12.90648,95.27708,12.90648,95.27708,2.762627,12.02991,89.27546,12.02991,89.27546,2.958778,2.172,17.24,30.57,19.87,94.75,13.04,5.14,20.88,0.73,0.78,6.58,19.76,7.37,4.05,2.855,6.27,11.34,1.17,13.11209,2.97901,9.2381230095,38874,12.61,-0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 09:10:00,2.055261,2.241785,2.387292,2.407861,2.422693,2.742639,2.924249,2.953943,2.993341,2.980829,12.73919,94.29863,12.73919,94.29863,2.863785,12.00004,89.00211,12.00004,89.00211,2.93705,2.186,17.25,30.57,19.87,94.79,13.04,4.4,17.87,0.7,0.74,6.59,19.78,7.21,4.05,2.852,6.27,11.76,1.17,13.11093,2.968956,9.2373057315,38875,13.13,0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 09:20:00,2.14956,2.268182,2.398584,2.42547,2.43374,2.73974,2.921808,2.957849,2.974084,2.9862,12.76583,94.55646,12.76583,94.55646,2.887749,11.98174,88.89647,11.98174,88.89647,2.949699,2.22,17.26,30.56,19.86,94.89,13.04,4.7,19.1,0.68,0.72,6.58,19.75,7.3,4.05,2.85,6.28,12.94,1.17,13.10972,2.97982,9.236453226,38876,14.1,1.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 09:30:00,2.239038,2.300195,2.405054,2.432275,2.433588,2.764917,2.91543,2.959802,2.958002,2.986352,12.83143,95.14022,12.83143,95.14022,2.926086,11.9833,88.87657,11.9833,88.87657,2.936546,2.283,17.29,30.55,19.86,95.09,13.05,5.27,21.42,0.82,0.86,6.59,19.78,7.34,4.04,2.847,6.28,12.94,1.16,13.10899,2.969609,9.235938904500001,38877,14.11,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 09:40:00,2.231531,2.324701,2.410058,2.435937,2.429986,2.754968,2.910577,2.953638,2.965051,2.996789,12.75421,94.59917,12.75421,94.59917,2.938416,11.95822,88.69798,11.95822,88.69798,2.939613,2.29,17.3,30.54,19.85,95.15,13.05,4.5,18.29,0.73,0.78,6.58,19.74,7.49,4.04,2.847,6.28,12.9,1.16,13.10906,2.985305,9.235988223,38878,14.07,2.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 09:50:00,2.146997,2.315973,2.405389,2.438409,2.429925,2.789667,2.905939,2.970758,2.992914,2.999292,12.84385,95.30728,12.84385,95.30728,2.95536,11.98923,88.9804,11.98923,88.9804,2.96151,2.273,17.28,30.54,19.85,95.18,13.07,4.6,18.7,0.76,0.8,6.61,19.82,7.61,4.04,2.846,6.27,12.9,1.16,13.10939,2.983019,9.236220724499999,38879,14.06,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 10:00:00,2.117883,2.306116,2.390741,2.434259,2.474542,2.804346,2.905542,2.969507,3.008386,3.012445,12.77262,94.79816,12.77262,94.79816,2.963058,11.96416,88.79875,11.96416,88.79875,2.963402,2.227,17.26,30.55,19.86,95.3,13.1,5.25,21.32,0.83,0.87,6.6,19.81,7.43,4.04,2.847,6.27,12.87,1.16,13.11025,2.998673,9.2368266375,38880,14.02,4.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 10:10:00,2.175287,2.288476,2.383569,2.426385,2.526239,2.776392,2.91366,2.985071,2.997491,3.000177,12.7864,94.82389,12.7864,94.82389,2.932945,11.93683,88.59216,11.93683,88.59216,2.961853,2.199,17.25,30.55,19.86,95.36,13.12,4.74,19.25,0.75,0.79,6.59,19.77,7.53,4.04,2.845,6.28,12.87,1.16,13.11008,2.986991,9.236706864,38881,14.03,4.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 10:20:00,2.245233,2.290948,2.378229,2.421564,2.571191,2.780939,2.926202,2.993646,2.999231,2.998926,12.82575,95.07414,12.82575,95.07414,2.916687,11.92646,88.51453,11.92646,88.51453,2.96151,2.218,17.26,30.55,19.86,95.63,13.15,4.97,20.19,0.73,0.77,6.59,19.76,7.44,4.04,2.841,6.27,12.86,1.17,13.10937,2.986795,9.2362066335,38882,14.03,5.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 10:30:00,2.34588,2.282068,2.383447,2.431238,2.603906,2.774683,2.927545,2.980951,2.977075,2.992944,12.81931,95.01469,12.81931,95.01469,2.912064,11.94198,88.62808,11.94198,88.62808,2.960831,2.214,17.25,30.55,19.86,95.52,13.13,6.95,28.23,0.96,1.01,6.6,19.81,7.53,4.04,2.842,6.28,12.86,1.17,13.10944,2.98285,9.236255952,38883,14.02,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 10:40:00,2.546381,2.296045,2.403986,2.446191,2.624536,2.76098,2.922388,2.966211,2.960046,2.984918,12.81916,95.0092,12.81916,95.0092,2.910362,11.95768,88.68904,11.95768,88.68904,2.937561,2.237,17.27,30.56,19.86,95.69,13.15,4.46,18.13,0.72,0.76,6.53,19.59,7.38,4.04,2.842,6.28,12.86,1.17,13.10904,2.974178,9.235974132,38884,14.03,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 10:50:00,2.494592,2.325433,2.399988,2.451684,2.630731,2.811151,2.920801,2.95849,2.95434,2.979089,12.83874,95.15916,12.83874,95.15916,2.912231,11.96864,88.76889,11.96864,88.76889,2.936882,2.261,17.28,30.55,19.86,96.04,13.19,5.02,20.4,0.81,0.85,6.54,19.63,7.38,4.04,2.842,6.28,12.86,1.17,13.11014,2.966489,9.236749137,38885,14.02,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 11:00:00,2.52923,2.354272,2.419549,2.462213,2.635828,2.845605,2.925439,2.953943,2.978876,2.968957,12.82748,95.18234,12.82748,95.18234,2.953995,11.94922,88.62674,11.94922,88.62674,2.937729,2.27,17.3,30.57,19.87,95.79,13.15,4.59,18.64,0.76,0.8,6.56,19.69,7.51,4.04,2.841,6.28,12.86,1.17,13.10988,2.96756,9.236565954,38886,14.02,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 11:10:00,2.64126,2.393671,2.429315,2.507684,2.646051,2.841333,2.932855,2.95968,2.978662,3.002985,12.76643,94.7923,12.76643,94.7923,2.97879,11.8954,88.29042,11.8954,88.29042,2.964249,2.321,17.36,30.62,19.91,96.34,13.21,4.06,16.48,0.73,0.77,6.54,19.63,7.4,4.03,2.838,6.28,12.88,1.18,13.11005,2.994726,9.2366857275,38887,14.01,7.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 11:20:00,2.776361,2.440973,2.461816,2.556268,2.659784,2.836267,2.935724,2.961908,2.99209,3.011072,12.73038,94.54505,12.73038,94.54505,2.986839,11.92499,88.52134,11.92499,88.52134,2.969032,2.331,17.34,30.59,19.88,96.31,13.2,3.82,15.51,0.69,0.73,6.54,19.61,7.55,4.03,2.837,6.27,12.86,1.18,13.10998,2.999994,9.236636409,38888,14.01,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 11:30:00,3.001672,2.518457,2.498071,2.601038,2.676202,2.830774,2.934564,2.982629,2.99743,3.009454,12.66944,94.09442,12.66944,94.09442,2.987679,11.91624,88.44385,11.91624,88.44385,2.963737,2.363,17.35,30.57,19.87,96.4,13.2,3.79,15.41,0.71,0.75,6.53,19.6,7.67,4.03,2.835,6.28,12.86,1.18,13.10978,2.998687,9.236495499,38889,14.01,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 11:40:00,3.309747,2.588037,2.508295,2.632379,2.675195,2.803094,2.934228,2.994256,2.993433,3.012048,12.74895,94.67422,12.74895,94.67422,2.983421,11.91491,88.43996,11.91491,88.43996,2.966301,2.361,17.34,30.55,19.86,96.14,13.17,5.4,21.94,0.84,0.88,6.56,19.7,7.47,4.02,2.831,6.27,12.86,1.18,13.1105,3.000138,9.237002775,38890,13.99,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 11:50:00,3.646814,2.635553,2.531122,2.633234,2.658746,2.805048,2.930719,2.969079,3.001672,3.015619,12.81152,95.09082,12.81152,95.09082,2.964592,11.90929,88.42754,11.90929,88.42754,2.978607,2.415,17.38,30.57,19.87,96.42,13.19,4.24,17.23,0.75,0.8,6.53,19.6,7.66,4.02,2.829,6.27,12.85,1.18,13.11059,3.001837,9.2370661845,38891,13.97,9.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 12:00:00,3.783319,2.682428,2.55578,2.622736,2.6466,2.796716,2.911706,2.977624,2.999994,3.004907,12.76326,94.72181,12.76326,94.72181,2.960312,11.92639,88.52888,11.92639,88.52888,2.967857,2.441,17.39,30.55,19.86,96.52,13.19,4.17,16.93,0.72,0.76,6.54,19.62,7.46,4.01,2.822,6.28,12.85,1.17,13.110290000000001,2.992073,9.236854819500001,38892,13.99,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 12:10:00,3.959588,2.74328,2.568445,2.6159,2.633813,2.777612,2.910852,2.988061,2.985132,3.003168,12.77503,94.76391,12.77503,94.76391,2.942535,11.90955,88.39289,11.90955,88.39289,2.963234,2.443,17.38,30.54,19.85,96.39,13.17,4.73,19.21,0.74,0.78,6.55,19.66,7.39,4.01,2.82,6.28,12.82,1.17,13.11067,2.990571,9.2371225485,38893,13.94,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 12:20:00,4.120599,2.79809,2.597711,2.619562,2.631525,2.776849,2.910821,2.974145,2.994684,3.006494,12.80133,94.95639,12.80133,94.95639,2.941498,11.92558,88.51084,11.92558,88.51084,2.962723,2.463,17.38,30.52,19.84,96.4,13.17,5.1,20.72,0.88,0.93,6.54,19.63,7.42,4,2.817,6.28,12.82,1.17,13.11053,2.99159,9.237023911500001,38894,13.94,10.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 12:30:00,4.107629,2.813806,2.618616,2.628534,2.627283,2.754816,2.898553,2.984308,2.995904,3.001276,12.84152,95.23223,12.84152,95.23223,2.932785,11.91508,88.43525,11.91508,88.43525,2.963737,2.488,17.4,30.53,19.84,96.74,13.2,5.8,23.55,0.91,0.96,6.54,19.64,7.45,3.98,2.803,6.27,12.81,1.17,13.11065,2.989721,9.2371084575,38895,13.93,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 12:40:00,4.014917,2.804163,2.639123,2.632837,2.623712,2.755273,2.885736,2.984155,3.023736,3.007623,12.75263,94.55859,12.75263,94.55859,2.927124,11.89691,88.32655,11.89691,88.32655,2.974854,2.501,17.37,30.46,19.8,96.76,13.2,5.87,23.85,0.86,0.91,6.56,19.69,7.52,3.98,2.801,6.28,12.81,1.17,13.11022,2.997144,9.236805501000001,38896,13.94,11.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 12:50:00,3.796411,2.838525,2.658716,2.637109,2.625574,2.778619,2.868799,2.985712,3.030023,3.008508,12.73955,94.48204,12.73955,94.48204,2.935173,11.89621,88.30362,11.89621,88.30362,2.967339,2.522,17.42,30.52,19.84,96.97,13.22,5.52,22.43,0.86,0.9,6.53,19.59,7.79,3.97,2.794,6.27,12.81,1.16,13.11022,2.997471,9.236805501000001,38897,13.94,11.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 13:00:00,3.624078,2.771509,2.667871,2.644952,2.626916,2.783166,2.905481,3.041193,3.041162,3.02511,12.78698,94.84241,12.78698,94.84241,2.938576,11.86833,88.14833,11.86833,88.14833,2.98922,2.537,17.36,30.41,19.77,97.09,13.23,5.57,22.63,0.85,0.89,6.55,19.64,7.74,3.97,2.792,6.28,12.79,1.16,13.11111,3.016602,9.2374325505,38898,13.94,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 13:10:00,3.179101,2.744531,2.669397,2.65426,2.62829,2.758752,2.892023,2.99212,3.036737,3.031183,12.76284,94.66693,12.76284,94.66693,2.939949,11.84781,87.99678,11.84781,87.99678,2.989571,2.562,17.42,30.48,19.82,97.09,13.22,5.59,22.73,0.98,1.03,6.53,19.58,7.46,3.96,2.789,6.28,12.79,1.16,13.11066,3.019676,9.237115503,38899,13.95,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 13:20:00,3.148157,2.726739,2.678277,2.662103,2.63421,2.785944,2.881097,2.977502,3.034906,3.030267,12.8217,95.1027,12.8217,95.1027,2.939613,11.84133,87.95114,11.84133,87.95114,2.990585,2.583,17.41,30.44,19.79,97.86,13.32,5.06,20.56,0.8,0.85,6.49,19.47,7.42,3.96,2.787,6.28,12.81,1.16,13.10995,3.020762,9.2366152725,38900,13.95,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 13:30:00,3.176935,2.73977,2.692102,2.67254,2.639856,2.781457,2.856622,2.941583,3.030054,3.027887,12.78128,94.79608,12.78128,94.79608,2.936882,11.82618,87.83487,11.82618,87.83487,2.989052,2.587,17.37,30.38,19.75,97.74,13.3,5.54,22.5,0.95,1,6.52,19.56,8.020001,3.96,2.787,6.28,12.8,1.16,13.11142,3.015961,9.237650961,38901,13.93,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-02-22 13:40:00,3.403253,2.763696,2.701959,2.680627,2.634515,2.777704,2.830316,2.923822,3.027673,3.030298,12.7987,94.92208,12.7987,94.92208,2.935677,11.83884,87.92651,11.83884,87.92651,2.988014,2.591,17.43,30.48,19.81,97.6,13.28,4.99,20.29,0.74,0.78,6.49,19.48,7.65,3.95,2.784,6.28,12.8,1.16,13.11076,3.01668,9.237185958000001,38902,13.94,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
