"TOA5","8321","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20240305_chlatest.CR6","4835","EXO_Chla_overlap"
"TIMESTAMP","RECORD","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","Chla_RFU_test","Chla_ugL_test","BGAPC_RFU_test","BGAPC_ugL_test","EXO_wtr_1"
"TS","RN","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-22 01:50:00",42696,0.77,2.97,0.35,0.28,"NAN","NAN","NAN","NAN",2.805
"2026-01-22 02:00:00",42697,0.96,3.71,0.45,0.39,"NAN","NAN","NAN","NAN",2.802
"2026-01-22 02:10:00",42698,0.51,1.91,0.27,0.21,"NAN","NAN","NAN","NAN",2.789
"2026-01-22 02:20:00",42699,1.38,5.39,0.28,0.22,"NAN","NAN","NAN","NAN",2.786
"2026-01-22 02:30:00",42700,1.04,4.05,0.29,0.23,"NAN","NAN","NAN","NAN",2.778
"2026-01-22 02:40:00",42701,1.55,6.09,0.37,0.31,"NAN","NAN","NAN","NAN",2.773
"2026-01-22 02:50:00",42702,0.83,3.17,0.29,0.23,"NAN","NAN","NAN","NAN",2.783
"2026-01-22 03:00:00",42703,1.29,5.05,0.31,0.25,"NAN","NAN","NAN","NAN",2.785
"2026-01-22 03:10:00",42704,2.09,8.270001,0.32,0.26,"NAN","NAN","NAN","NAN",2.77
"2026-01-22 03:20:00",42705,0.54,2.02,0.21,0.15,"NAN","NAN","NAN","NAN",2.764
"2026-01-22 03:30:00",42706,1.31,5.13,0.31,0.25,"NAN","NAN","NAN","NAN",2.754
"2026-01-22 03:40:00",42707,1.31,5.11,0.31,0.25,"NAN","NAN","NAN","NAN",2.762
"2026-01-22 03:50:00",42708,0.6,2.25,0.26,0.2,"NAN","NAN","NAN","NAN",2.761
"2026-01-22 04:00:00",42709,0.79,3.03,0.24,0.18,"NAN","NAN","NAN","NAN",2.767
"2026-01-22 04:10:00",42710,1.05,4.08,0.3,0.24,"NAN","NAN","NAN","NAN",2.769
"2026-01-22 04:20:00",42711,0.64,2.41,0.25,0.19,"NAN","NAN","NAN","NAN",2.772
"2026-01-22 04:30:00",42712,2.03,8.020001,0.37,0.31,"NAN","NAN","NAN","NAN",2.779
"2026-01-22 04:40:00",42713,1.53,6,0.35,0.29,"NAN","NAN","NAN","NAN",2.779
"2026-01-22 04:50:00",42714,0.8,3.05,0.25,0.19,"NAN","NAN","NAN","NAN",2.78
"2026-01-22 05:00:00",42715,0.74,2.82,0.3,0.24,"NAN","NAN","NAN","NAN",2.777
"2026-01-22 05:10:00",42716,1.16,4.52,0.32,0.26,"NAN","NAN","NAN","NAN",2.785
"2026-01-22 05:20:00",42717,1.04,4.04,0.32,0.26,"NAN","NAN","NAN","NAN",2.787
"2026-01-22 05:30:00",42718,0.53,1.96,0.29,0.23,"NAN","NAN","NAN","NAN",2.795
"2026-01-22 05:40:00",42719,1.07,4.14,0.33,0.27,"NAN","NAN","NAN","NAN",2.795
"2026-01-22 05:50:00",42720,0.76,2.9,0.3,0.24,"NAN","NAN","NAN","NAN",2.793
"2026-01-22 06:00:00",42721,1.9,7.52,0.54,0.47,"NAN","NAN","NAN","NAN",2.795
"2026-01-22 06:10:00",42722,1.05,4.07,0.31,0.24,"NAN","NAN","NAN","NAN",2.798
"2026-01-22 06:20:00",42723,0.66,2.49,0.29,0.23,"NAN","NAN","NAN","NAN",2.805
"2026-01-22 06:30:00",42724,0.86,3.3,0.29,0.23,"NAN","NAN","NAN","NAN",2.804
"2026-01-22 06:40:00",42725,0.67,2.53,0.26,0.2,"NAN","NAN","NAN","NAN",2.804
"2026-01-22 06:50:00",42726,1.07,4.14,0.29,0.23,"NAN","NAN","NAN","NAN",2.805
"2026-01-22 07:00:00",42727,0.5,1.84,0.23,0.17,"NAN","NAN","NAN","NAN",2.806
"2026-01-22 07:10:00",42728,0.74,2.83,0.27,0.21,"NAN","NAN","NAN","NAN",2.812
"2026-01-22 07:20:00",42729,0.52,1.95,0.24,0.18,"NAN","NAN","NAN","NAN",2.813
"2026-01-22 07:30:00",42730,0.37,1.34,0.26,0.2,"NAN","NAN","NAN","NAN",2.812
"2026-01-22 07:40:00",42731,1.56,6.15,0.37,0.31,"NAN","NAN","NAN","NAN",2.812
"2026-01-22 07:50:00",42732,0.35,1.24,0.23,0.17,"NAN","NAN","NAN","NAN",2.813
"2026-01-22 08:00:00",42733,0.46,1.69,0.22,0.16,"NAN","NAN","NAN","NAN",2.812
"2026-01-22 08:10:00",42734,0.35,1.25,0.19,0.13,"NAN","NAN","NAN","NAN",2.818
"2026-01-22 08:20:00",42735,0.58,2.18,0.24,0.18,"NAN","NAN","NAN","NAN",2.817
"2026-01-22 08:30:00",42736,0.38,1.39,0.22,0.16,"NAN","NAN","NAN","NAN",2.817
"2026-01-22 08:40:00",42737,0.44,1.6,0.19,0.13,"NAN","NAN","NAN","NAN",2.818
"2026-01-22 08:50:00",42738,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-22 09:00:00",42739,0.28,0.96,0.23,0.17,"NAN","NAN","NAN","NAN",2.821
"2026-01-22 09:10:00",42740,0.6,2.24,0.23,0.17,"NAN","NAN","NAN","NAN",2.823
"2026-01-22 09:20:00",42741,0.36,1.28,0.25,0.19,"NAN","NAN","NAN","NAN",2.819
"2026-01-22 09:30:00",42742,0.89,3.44,0.25,0.19,"NAN","NAN","NAN","NAN",2.827
"2026-01-22 09:40:00",42743,0.72,2.75,0.26,0.2,"NAN","NAN","NAN","NAN",2.843
"2026-01-22 09:50:00",42744,0.78,3,0.23,0.17,"NAN","NAN","NAN","NAN",2.858
"2026-01-22 10:00:00",42745,0.76,2.92,0.29,0.22,"NAN","NAN","NAN","NAN",2.876
"2026-01-22 10:10:00",42746,0.79,3.02,0.33,0.27,"NAN","NAN","NAN","NAN",2.888
"2026-01-22 10:20:00",42747,0.61,2.3,0.27,0.21,"NAN","NAN","NAN","NAN",2.896
"2026-01-22 10:30:00",42748,0.55,2.04,0.2,0.14,"NAN","NAN","NAN","NAN",2.891
"2026-01-22 10:40:00",42749,0.8,3.08,0.23,0.17,"NAN","NAN","NAN","NAN",2.894
"2026-01-22 10:50:00",42750,0.56,2.09,0.25,0.19,"NAN","NAN","NAN","NAN",2.897
"2026-01-22 11:00:00",42751,0.9,3.48,0.3,0.24,"NAN","NAN","NAN","NAN",2.896
"2026-01-22 11:10:00",42752,0.43,1.58,0.24,0.18,"NAN","NAN","NAN","NAN",2.899
"2026-01-22 11:20:00",42753,0.37,1.34,0.2,0.14,"NAN","NAN","NAN","NAN",2.906
"2026-01-22 11:30:00",42754,0.74,2.83,0.26,0.2,"NAN","NAN","NAN","NAN",2.892
"2026-01-22 11:40:00",42755,0.53,1.97,0.21,0.15,"NAN","NAN","NAN","NAN",2.919
"2026-01-22 11:50:00",42756,0.39,1.43,0.23,0.17,"NAN","NAN","NAN","NAN",2.93
"2026-01-22 12:00:00",42757,0.47,1.72,0.21,0.16,"NAN","NAN","NAN","NAN",2.949
"2026-01-22 12:10:00",42758,0.64,2.41,0.24,0.18,"NAN","NAN","NAN","NAN",2.977
"2026-01-22 12:20:00",42759,0.59,2.21,0.26,0.2,"NAN","NAN","NAN","NAN",2.992
"2026-01-22 12:30:00",42760,0.37,1.35,0.22,0.17,"NAN","NAN","NAN","NAN",3.004
"2026-01-22 12:40:00",42761,0.79,3.01,0.26,0.2,"NAN","NAN","NAN","NAN",3.007
"2026-01-22 12:50:00",42762,0.55,2.08,0.27,0.21,"NAN","NAN","NAN","NAN",2.987
"2026-01-22 13:00:00",42763,0.99,3.82,0.29,0.23,"NAN","NAN","NAN","NAN",2.988
"2026-01-22 13:10:00",42764,0.46,1.7,0.24,0.18,"NAN","NAN","NAN","NAN",3.029
"2026-01-22 13:20:00",42765,0.71,2.7,0.27,0.21,"NAN","NAN","NAN","NAN",3.088
"2026-01-22 13:30:00",42766,0.87,3.34,0.29,0.23,"NAN","NAN","NAN","NAN",3.081
"2026-01-22 13:40:00",42767,0.56,2.11,0.23,0.17,"NAN","NAN","NAN","NAN",3.075
"2026-01-22 13:50:00",42768,0.77,2.95,0.27,0.21,"NAN","NAN","NAN","NAN",3.088
"2026-01-22 14:00:00",42769,0.82,3.13,0.25,0.19,"NAN","NAN","NAN","NAN",3.093
"2026-01-22 14:10:00",42770,0.86,3.3,0.28,0.22,"NAN","NAN","NAN","NAN",3.112
"2026-01-22 14:20:00",42771,0.74,2.82,0.27,0.21,"NAN","NAN","NAN","NAN",3.09
"2026-01-22 14:30:00",42772,0.95,3.68,0.26,0.2,"NAN","NAN","NAN","NAN",3.097
"2026-01-22 14:40:00",42773,0.98,3.8,0.32,0.26,"NAN","NAN","NAN","NAN",3.101
"2026-01-22 14:50:00",42774,1.25,4.86,0.35,0.29,"NAN","NAN","NAN","NAN",3.119
"2026-01-22 15:00:00",42775,0.61,2.31,0.22,0.16,"NAN","NAN","NAN","NAN",3.145
"2026-01-22 15:10:00",42776,0.74,2.84,0.26,0.2,"NAN","NAN","NAN","NAN",3.152
"2026-01-22 15:20:00",42777,0.6,2.26,0.22,0.16,"NAN","NAN","NAN","NAN",3.158
"2026-01-22 15:30:00",42778,0.9,3.48,0.28,0.22,"NAN","NAN","NAN","NAN",3.164
"2026-01-22 15:40:00",42779,1.2,4.69,0.26,0.2,"NAN","NAN","NAN","NAN",3.166
"2026-01-22 15:50:00",42780,0.56,2.12,0.28,0.22,"NAN","NAN","NAN","NAN",3.153
"2026-01-22 16:00:00",42781,0.85,3.26,0.28,0.22,"NAN","NAN","NAN","NAN",3.168
"2026-01-22 16:10:00",42782,1.01,3.93,0.3,0.24,"NAN","NAN","NAN","NAN",3.169
"2026-01-22 16:20:00",42783,0.78,2.98,0.25,0.19,"NAN","NAN","NAN","NAN",3.172
"2026-01-22 16:30:00",42784,0.59,2.23,0.26,0.2,"NAN","NAN","NAN","NAN",3.181
"2026-01-22 16:40:00",42785,0.81,3.11,0.25,0.19,"NAN","NAN","NAN","NAN",3.179
"2026-01-22 16:50:00",42786,2.54,10.1,0.35,0.29,"NAN","NAN","NAN","NAN",3.183
"2026-01-22 17:00:00",42787,0.68,2.59,0.3,0.23,"NAN","NAN","NAN","NAN",3.19
"2026-01-22 17:10:00",42788,0.98,3.78,0.26,0.2,"NAN","NAN","NAN","NAN",3.186
"2026-01-22 17:20:00",42789,0.7,2.66,0.25,0.19,"NAN","NAN","NAN","NAN",3.19
"2026-01-22 17:30:00",42790,0.7,2.66,0.24,0.18,"NAN","NAN","NAN","NAN",3.192
"2026-01-22 17:40:00",42791,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-22 17:50:00",42792,0.77,2.95,0.25,0.19,"NAN","NAN","NAN","NAN",3.196
"2026-01-22 18:00:00",42793,1.1,4.26,0.29,0.23,"NAN","NAN","NAN","NAN",3.196
"2026-01-22 18:10:00",42794,1.1,4.29,0.41,0.35,"NAN","NAN","NAN","NAN",3.195
"2026-01-22 18:20:00",42795,1.31,5.14,0.3,0.24,"NAN","NAN","NAN","NAN",3.196
"2026-01-22 18:30:00",42796,0.68,2.57,0.22,0.17,"NAN","NAN","NAN","NAN",3.196
"2026-01-22 18:40:00",42797,0.93,3.59,0.3,0.24,"NAN","NAN","NAN","NAN",3.214
"2026-01-22 18:50:00",42798,1.04,4.04,0.32,0.25,"NAN","NAN","NAN","NAN",3.195
"2026-01-22 19:00:00",42799,0.82,3.16,0.28,0.22,"NAN","NAN","NAN","NAN",3.191
"2026-01-22 19:10:00",42800,0.9,3.46,0.3,0.24,"NAN","NAN","NAN","NAN",3.193
"2026-01-22 19:20:00",42801,1.41,5.51,0.27,0.21,"NAN","NAN","NAN","NAN",3.194
"2026-01-22 19:30:00",42802,0.59,2.21,0.23,0.17,"NAN","NAN","NAN","NAN",3.196
"2026-01-22 19:40:00",42803,0.61,2.31,0.28,0.22,"NAN","NAN","NAN","NAN",3.201
"2026-01-22 19:50:00",42804,0.64,2.42,0.28,0.22,"NAN","NAN","NAN","NAN",3.201
"2026-01-22 20:00:00",42805,0.42,1.54,0.25,0.19,"NAN","NAN","NAN","NAN",3.202
"2026-01-22 20:10:00",42806,0.51,1.88,0.28,0.22,"NAN","NAN","NAN","NAN",3.2
"2026-01-22 20:20:00",42807,0.89,3.43,0.29,0.23,"NAN","NAN","NAN","NAN",3.191
"2026-01-22 20:30:00",42808,0.68,2.6,0.24,0.18,"NAN","NAN","NAN","NAN",3.205
"2026-01-22 20:40:00",42809,0.78,2.99,0.26,0.2,"NAN","NAN","NAN","NAN",3.204
"2026-01-22 20:50:00",42810,0.44,1.61,0.25,0.19,"NAN","NAN","NAN","NAN",3.203
"2026-01-22 21:00:00",42811,0.6,2.28,0.24,0.18,"NAN","NAN","NAN","NAN",3.202
"2026-01-22 21:10:00",42812,0.95,3.66,0.26,0.2,"NAN","NAN","NAN","NAN",3.203
"2026-01-22 21:20:00",42813,0.66,2.51,0.26,0.2,"NAN","NAN","NAN","NAN",3.209
"2026-01-22 21:30:00",42814,0.45,1.67,0.29,0.23,"NAN","NAN","NAN","NAN",3.208
"2026-01-22 21:40:00",42815,1.89,7.45,0.3,0.24,"NAN","NAN","NAN","NAN",3.184
"2026-01-22 21:50:00",42816,0.84,3.24,0.33,0.27,"NAN","NAN","NAN","NAN",3.193
"2026-01-22 22:00:00",42817,0.52,1.92,0.24,0.18,"NAN","NAN","NAN","NAN",3.196
"2026-01-22 22:10:00",42818,0.73,2.78,0.27,0.21,"NAN","NAN","NAN","NAN",3.198
"2026-01-22 22:20:00",42819,0.39,1.41,0.25,0.19,"NAN","NAN","NAN","NAN",3.201
"2026-01-22 22:30:00",42820,0.53,1.98,0.26,0.2,"NAN","NAN","NAN","NAN",3.2
"2026-01-22 22:40:00",42821,0.51,1.91,0.22,0.16,"NAN","NAN","NAN","NAN",3.199
"2026-01-22 22:50:00",42822,0.7,2.68,0.28,0.22,"NAN","NAN","NAN","NAN",3.198
"2026-01-22 23:00:00",42823,0.91,3.52,0.3,0.24,"NAN","NAN","NAN","NAN",3.193
"2026-01-22 23:10:00",42824,0.31,1.1,0.19,0.14,"NAN","NAN","NAN","NAN",3.204
"2026-01-22 23:20:00",42825,0.31,1.1,0.22,0.16,"NAN","NAN","NAN","NAN",3.202
"2026-01-22 23:30:00",42826,0.41,1.51,0.24,0.18,"NAN","NAN","NAN","NAN",3.2
"2026-01-22 23:40:00",42827,0.77,2.93,0.23,0.18,"NAN","NAN","NAN","NAN",3.197
"2026-01-22 23:50:00",42828,0.62,2.34,0.23,0.17,"NAN","NAN","NAN","NAN",3.196
"2026-01-23 00:00:00",42829,0.48,1.78,0.19,0.13,"NAN","NAN","NAN","NAN",3.199
"2026-01-23 00:10:00",42830,0.56,2.12,0.24,0.18,"NAN","NAN","NAN","NAN",3.196
"2026-01-23 00:20:00",42831,0.76,2.89,0.33,0.27,"NAN","NAN","NAN","NAN",3.193
"2026-01-23 00:30:00",42832,1.34,5.26,0.34,0.27,"NAN","NAN","NAN","NAN",3.191
"2026-01-23 00:40:00",42833,0.38,1.38,0.21,0.15,"NAN","NAN","NAN","NAN",3.187
"2026-01-23 00:50:00",42834,0.61,2.3,0.24,0.18,"NAN","NAN","NAN","NAN",3.188
"2026-01-23 01:00:00",42835,0.65,2.48,0.25,0.19,"NAN","NAN","NAN","NAN",3.188
"2026-01-23 01:10:00",42836,0.43,1.58,0.23,0.17,"NAN","NAN","NAN","NAN",3.185
"2026-01-23 01:20:00",42837,1.16,4.53,0.25,0.19,"NAN","NAN","NAN","NAN",3.184
"2026-01-23 01:30:00",42838,0.7,2.68,0.2,0.14,"NAN","NAN","NAN","NAN",3.184
"2026-01-23 01:40:00",42839,0.55,2.07,0.21,0.15,"NAN","NAN","NAN","NAN",3.183
"2026-01-23 01:50:00",42840,0.6,2.24,0.26,0.2,"NAN","NAN","NAN","NAN",3.189
"2026-01-23 02:00:00",42841,0.55,2.07,0.23,0.17,"NAN","NAN","NAN","NAN",3.181
"2026-01-23 02:10:00",42842,0.77,2.95,0.27,0.21,"NAN","NAN","NAN","NAN",3.176
"2026-01-23 02:20:00",42843,1.33,5.2,0.24,0.18,"NAN","NAN","NAN","NAN",3.172
"2026-01-23 02:30:00",42844,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-23 02:40:00",42845,0.38,1.37,0.2,0.14,"NAN","NAN","NAN","NAN",3.171
"2026-01-23 02:50:00",42846,0.53,1.99,0.27,0.21,"NAN","NAN","NAN","NAN",3.168
"2026-01-23 03:00:00",42847,0.68,2.58,0.22,0.16,"NAN","NAN","NAN","NAN",3.165
"2026-01-23 03:10:00",42848,1.32,5.18,0.29,0.23,"NAN","NAN","NAN","NAN",3.165
"2026-01-23 03:20:00",42849,0.57,2.15,0.28,0.22,"NAN","NAN","NAN","NAN",3.165
"2026-01-23 03:30:00",42850,0.71,2.7,0.29,0.23,"NAN","NAN","NAN","NAN",3.172
"2026-01-23 03:40:00",42851,1.36,5.31,0.35,0.29,"NAN","NAN","NAN","NAN",3.17
"2026-01-23 03:50:00",42852,0.46,1.69,0.38,0.32,"NAN","NAN","NAN","NAN",3.168
"2026-01-23 04:00:00",42853,1.59,6.25,0.26,0.2,"NAN","NAN","NAN","NAN",3.151
"2026-01-23 04:10:00",42854,0.86,3.33,0.26,0.2,"NAN","NAN","NAN","NAN",3.109
"2026-01-23 04:20:00",42855,0.84,3.22,0.23,0.17,"NAN","NAN","NAN","NAN",3.041
"2026-01-23 04:30:00",42856,0.78,3,0.25,0.19,"NAN","NAN","NAN","NAN",3.035
"2026-01-23 04:40:00",42857,0.69,2.62,0.28,0.22,"NAN","NAN","NAN","NAN",3.026
"2026-01-23 04:50:00",42858,0.66,2.49,0.28,0.22,"NAN","NAN","NAN","NAN",3.019
"2026-01-23 05:00:00",42859,0.82,3.16,0.26,0.2,"NAN","NAN","NAN","NAN",3.019
"2026-01-23 05:10:00",42860,1.12,4.37,0.37,0.31,"NAN","NAN","NAN","NAN",3.031
"2026-01-23 05:20:00",42861,1.2,4.66,0.34,0.28,"NAN","NAN","NAN","NAN",3.046
"2026-01-23 05:30:00",42862,1.08,4.21,0.35,0.29,"NAN","NAN","NAN","NAN",3.049
"2026-01-23 05:40:00",42863,0.91,3.5,0.3,0.24,"NAN","NAN","NAN","NAN",3.049
"2026-01-23 05:50:00",42864,0.87,3.35,0.32,0.26,"NAN","NAN","NAN","NAN",3.051
"2026-01-23 06:00:00",42865,0.63,2.39,0.26,0.2,"NAN","NAN","NAN","NAN",3.052
"2026-01-23 06:10:00",42866,1.1,4.29,0.29,0.23,"NAN","NAN","NAN","NAN",3.067
"2026-01-23 06:20:00",42867,0.99,3.85,0.3,0.24,"NAN","NAN","NAN","NAN",3.071
"2026-01-23 06:30:00",42868,0.59,2.22,0.22,0.16,"NAN","NAN","NAN","NAN",3.074
"2026-01-23 06:40:00",42869,1.12,4.36,0.35,0.29,"NAN","NAN","NAN","NAN",3.078
"2026-01-23 06:50:00",42870,0.78,3.01,0.27,0.21,"NAN","NAN","NAN","NAN",3.084
"2026-01-23 07:00:00",42871,1.37,5.35,0.34,0.28,"NAN","NAN","NAN","NAN",3.095
"2026-01-23 07:10:00",42872,1.08,4.22,0.39,0.33,"NAN","NAN","NAN","NAN",3.099
"2026-01-23 07:20:00",42873,0.72,2.74,0.32,0.26,"NAN","NAN","NAN","NAN",3.098
"2026-01-23 07:30:00",42874,0.84,3.23,0.27,0.21,"NAN","NAN","NAN","NAN",3.095
"2026-01-23 07:40:00",42875,1.19,4.63,0.33,0.26,"NAN","NAN","NAN","NAN",3.092
"2026-01-23 07:50:00",42876,0.91,3.5,0.32,0.26,"NAN","NAN","NAN","NAN",3.085
"2026-01-23 08:00:00",42877,0.46,1.68,0.24,0.18,"NAN","NAN","NAN","NAN",3.093
"2026-01-23 08:10:00",42878,0.88,3.41,0.25,0.19,"NAN","NAN","NAN","NAN",3.086
"2026-01-23 08:20:00",42879,1.2,4.69,0.49,0.42,"NAN","NAN","NAN","NAN",3.076
"2026-01-23 08:30:00",42880,0.98,3.81,0.29,0.23,"NAN","NAN","NAN","NAN",3.069
"2026-01-23 08:40:00",42881,0.49,1.82,0.23,0.17,"NAN","NAN","NAN","NAN",3.047
"2026-01-23 08:50:00",42882,2.38,9.45,0.41,0.35,"NAN","NAN","NAN","NAN",3.012
"2026-01-23 09:00:00",42883,0.75,2.88,0.26,0.2,"NAN","NAN","NAN","NAN",2.983
"2026-01-23 09:10:00",42884,0.93,3.57,0.29,0.23,"NAN","NAN","NAN","NAN",2.969
"2026-01-23 09:20:00",42885,0.98,3.78,0.27,0.21,"NAN","NAN","NAN","NAN",2.969
"2026-01-23 09:30:00",42886,0.39,1.41,0.24,0.18,"NAN","NAN","NAN","NAN",2.983
"2026-01-23 09:40:00",42887,1.01,3.92,0.29,0.23,"NAN","NAN","NAN","NAN",3.016
"2026-01-23 09:50:00",42888,0.74,2.82,0.36,0.3,"NAN","NAN","NAN","NAN",3.032
"2026-01-23 10:00:00",42889,0.66,2.49,0.22,0.16,"NAN","NAN","NAN","NAN",3.044
"2026-01-23 10:10:00",42890,1.27,4.95,0.31,0.25,"NAN","NAN","NAN","NAN",3.06
"2026-01-23 10:20:00",42891,0.76,2.92,0.24,0.18,"NAN","NAN","NAN","NAN",3.081
"2026-01-23 10:30:00",42892,0.98,3.79,0.28,0.22,"NAN","NAN","NAN","NAN",3.11
"2026-01-23 10:40:00",42893,0.87,3.33,0.27,0.21,"NAN","NAN","NAN","NAN",3.128
"2026-01-23 10:50:00",42894,1.11,4.33,0.31,0.25,"NAN","NAN","NAN","NAN",3.15
"2026-01-23 11:00:00",42895,0.76,2.89,0.25,0.19,"NAN","NAN","NAN","NAN",3.175
"2026-01-23 11:10:00",42896,0.6,2.25,0.23,0.17,"NAN","NAN","NAN","NAN",3.194
"2026-01-23 11:20:00",42897,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-01-23 11:30:00",42898,0.61,2.31,0.24,0.18,"NAN","NAN","NAN","NAN",3.234
"2026-01-23 11:40:00",42899,0.79,3.03,0.27,0.21,"NAN","NAN","NAN","NAN",3.242
"2026-01-23 11:50:00",42900,0.44,1.61,0.23,0.17,"NAN","NAN","NAN","NAN",3.259
"2026-01-23 12:00:00",42901,0.81,3.09,0.27,0.21,"NAN","NAN","NAN","NAN",3.282
"2026-01-23 12:10:00",42902,1.22,4.75,0.29,0.23,"NAN","NAN","NAN","NAN",3.306
"2026-01-23 12:20:00",42903,0.85,3.26,0.24,0.18,"NAN","NAN","NAN","NAN",3.311
"2026-01-23 12:30:00",42904,0.64,2.4,0.22,0.16,"NAN","NAN","NAN","NAN",3.345
"2026-01-23 12:40:00",42905,0.81,3.1,0.26,0.2,"NAN","NAN","NAN","NAN",3.381
"2026-01-23 12:50:00",42906,0.95,3.66,0.28,0.22,"NAN","NAN","NAN","NAN",3.389
"2026-01-23 13:00:00",42907,0.69,2.63,0.26,0.2,"NAN","NAN","NAN","NAN",3.384
"2026-01-23 13:10:00",42908,0.77,2.95,0.27,0.21,"NAN","NAN","NAN","NAN",3.375
"2026-01-23 13:20:00",42909,0.83,3.2,0.26,0.2,"NAN","NAN","NAN","NAN",3.41
"2026-01-23 13:30:00",42910,0.79,3.03,0.27,0.21,"NAN","NAN","NAN","NAN",3.427
"2026-01-23 13:40:00",42911,0.63,2.39,0.3,0.24,"NAN","NAN","NAN","NAN",3.43
"2026-01-23 13:50:00",42912,0.82,3.15,0.37,0.3,"NAN","NAN","NAN","NAN",3.404
"2026-01-23 14:00:00",42913,0.55,2.06,0.24,0.18,"NAN","NAN","NAN","NAN",3.406
"2026-01-23 14:10:00",42914,0.69,2.63,0.24,0.18,"NAN","NAN","NAN","NAN",3.425
"2026-01-23 14:20:00",42915,0.85,3.26,0.22,0.16,"NAN","NAN","NAN","NAN",3.429
"2026-01-23 14:30:00",42916,0.7,2.65,0.25,0.19,"NAN","NAN","NAN","NAN",3.459
"2026-01-23 14:40:00",42917,0.48,1.79,0.24,0.18,"NAN","NAN","NAN","NAN",3.471
"2026-01-23 14:50:00",42918,0.85,3.26,0.32,0.25,"NAN","NAN","NAN","NAN",3.47
"2026-01-23 15:00:00",42919,0.6,2.27,0.21,0.15,"NAN","NAN","NAN","NAN",3.489
"2026-01-23 15:10:00",42920,0.91,3.52,0.28,0.22,"NAN","NAN","NAN","NAN",3.485
"2026-01-23 15:20:00",42921,0.89,3.43,0.27,0.21,"NAN","NAN","NAN","NAN",3.461
"2026-01-23 15:30:00",42922,0.63,2.39,0.26,0.2,"NAN","NAN","NAN","NAN",3.472
"2026-01-23 15:40:00",42923,0.75,2.87,0.26,0.2,"NAN","NAN","NAN","NAN",3.437
"2026-01-23 15:50:00",42924,0.88,3.4,0.3,0.24,"NAN","NAN","NAN","NAN",3.413
"2026-01-23 16:00:00",42925,1.11,4.33,0.29,0.23,"NAN","NAN","NAN","NAN",3.392
"2026-01-23 16:10:00",42926,0.75,2.88,0.3,0.24,"NAN","NAN","NAN","NAN",3.391
"2026-01-23 16:20:00",42927,0.54,2.01,0.25,0.19,"NAN","NAN","NAN","NAN",3.373
"2026-01-23 16:30:00",42928,0.88,3.38,0.31,0.25,"NAN","NAN","NAN","NAN",3.352
"2026-01-23 16:40:00",42929,0.59,2.23,0.21,0.16,"NAN","NAN","NAN","NAN",3.347
"2026-01-23 16:50:00",42930,0.96,3.71,0.25,0.19,"NAN","NAN","NAN","NAN",3.341
"2026-01-23 17:00:00",42931,0.95,3.69,0.27,0.21,"NAN","NAN","NAN","NAN",3.339
"2026-01-23 17:10:00",42932,0.97,3.75,0.28,0.22,"NAN","NAN","NAN","NAN",3.341
"2026-01-23 17:20:00",42933,0.82,3.14,0.25,0.19,"NAN","NAN","NAN","NAN",3.344
"2026-01-23 17:30:00",42934,0.72,2.74,0.26,0.2,"NAN","NAN","NAN","NAN",3.351
"2026-01-23 17:40:00",42935,0.42,1.55,0.25,0.19,"NAN","NAN","NAN","NAN",3.362
"2026-01-23 17:50:00",42936,0.4,1.47,0.19,0.13,"NAN","NAN","NAN","NAN",3.36
"2026-01-23 18:00:00",42937,0.97,3.76,0.27,0.21,"NAN","NAN","NAN","NAN",3.351
"2026-01-23 18:10:00",42938,0.6,2.27,0.32,0.26,"NAN","NAN","NAN","NAN",3.341
"2026-01-23 18:20:00",42939,0.8,3.06,0.31,0.25,"NAN","NAN","NAN","NAN",3.324
"2026-01-23 18:30:00",42940,1.36,5.34,0.35,0.29,"NAN","NAN","NAN","NAN",3.329
"2026-01-23 18:40:00",42941,0.88,3.39,0.28,0.22,"NAN","NAN","NAN","NAN",3.325
"2026-01-23 18:50:00",42942,0.89,3.43,0.3,0.23,"NAN","NAN","NAN","NAN",3.324
"2026-01-23 19:00:00",42943,1.32,5.18,0.32,0.26,"NAN","NAN","NAN","NAN",3.323
"2026-01-23 19:10:00",42944,0.8,3.08,0.25,0.19,"NAN","NAN","NAN","NAN",3.326
"2026-01-23 19:20:00",42945,1.01,3.93,0.33,0.27,"NAN","NAN","NAN","NAN",3.326
"2026-01-23 19:30:00",42946,0.91,3.5,0.3,0.23,"NAN","NAN","NAN","NAN",3.321
"2026-01-23 19:40:00",42947,0.94,3.62,0.3,0.24,"NAN","NAN","NAN","NAN",3.319
"2026-01-23 19:50:00",42948,1.05,4.07,0.24,0.18,"NAN","NAN","NAN","NAN",3.324
"2026-01-23 20:00:00",42949,0.42,1.53,0.22,0.16,"NAN","NAN","NAN","NAN",3.329
